Etheostoma_olmstedi_presence,Slope,ArbolateSum,ElevCat,PctAg2006Slp10Cat,CBNFCat,FertCat,ManureCat,Pestic97Cat,BFICat,RunoffCat,RdDensCat,PctImp2001Cat,Al2O3Cat,CaOCat,Fe2O3Cat,K2OCat,MgOCat,Na2OCat,P2O5Cat,SCat,NCat,HydrlCondCat,KffactCat,ClayCat,SandCat,OmCat,PermCat,RckDepCat,WtDepCat,InorgNWetDep_2008Cat,NH4_2008Cat,NO3_2008Cat,SN_2008Cat,PctConif2001Cat,PctCrop2001Cat,PctDecid2001Cat,PctGrs2001Cat,PctHay2001Cat,PctMxFst2001Cat,PctUrban2001Cat,PctWdWet2001Cat,HUDen2010Cat,PopDen2010Cat,Precip8110Cat,Tmax8110Cat,Tmean8110Cat,Tmin8110Cat,MSST_2008,MWST_2008
1,-4.648284389,-0.130108685,4.741094912,1.227458416,1.893918242,3.273519351,0.88018218,2.944459723,38,372,1.219333027,0.213202871,13.79798356,-0.475138587,1.749653534,1.179832873,0.719989638,0.149567826,-1.972999407,-2.504805505,-4.428714969,-3.599182856,0.28495778,29.47779252,33.68868516,-0.111828243,1.565159509,149.7956574,104.7670084,3.340482144,2.126618009,7.489634711,476.9563996,0.94318751,0,2.532125511,0.94318751,4.316747993,1.860698727,1.782671252,0.216122581,1.802191372,2.347755575,1124.980628,20.98323782,14.37988873,7.768647199,20.14466671,6.879096164
1,-9.115030192,2.562022,1.645555164,0,2.591277684,3.372480137,0,5.094628159,52.12647555,377,0.952569602,0.305647879,8.996044159,-0.186329599,0.792992533,0.737164025,-0.328504027,0.648138311,-2.302585083,-3.912023005,-0.105360542,2.774608114,0.307074199,33.57286678,38.28166105,-1.401313843,1.513467312,152.4,94.09316189,3.758016501,2.307030568,8.727475634,551.8067168,1.106451075,3.316360551,2.562871704,0,2.140562023,2.824445728,1.868814192,2.556351076,1.89920852,2.358486893,1142.346197,20.65258198,14.99293344,9.331836808,21.83968456,8.133826592
0,-4.444684472,0.318453731,4.975135699,0,0.596776368,1.713384001,0.110295316,5.370339821,29.0565371,372,1.494121278,0.268956603,13.49625015,0.088247092,1.492807931,1.390331687,0.181279363,0.684043338,-2.274775373,-3.240993656,-3.030323677,-0.374091429,0.37,35.19,23.64,-0.755022584,1.255616037,145.54,146.83,3.745731354,2.570010662,7.769822121,519.3688354,2.820382821,1.137878303,3.91669992,2.011993413,2.355237887,2.30951041,1.859128198,0,2.253215372,2.989485493,1127.192356,20.98876392,14.67071399,8.345986256,21.27517115,8.515687572
0,-3.193977624,1.287302412,6.683814217,1.223032903,0.331955517,0.543350835,1.978714509,0.864039463,41.46687697,354,0.779645458,0.092150619,4.623223671,2.894258794,0.655953671,0.058063541,0.678694185,-0.404437013,-1.460936816,-0.375939302,-3.382369141,-1.58805849,0.27,21.61,31.44887066,-0.400477567,2.618854622,119.68,166.26,3.242630453,1.968480766,7.604083654,479.6700992,3.111339793,0,4.254202225,0,1.454129886,1.062205698,1.604377813,0,1.295799004,1.515221772,1014.476027,15.76483913,9.517291961,3.266226484,17.64794367,4.195678142
0,-2.359671027,0.503196597,6.478834065,0,0,0,0,0.022145962,43,445,1.283795635,0.035056169,6.695505311,2.5302401,1.161318741,0.272438949,0.600398448,-0.712106502,-1.32458702,-0.411221656,-2.43210599,-2.398207721,0.278389399,17.10046891,37.95497452,-0.463897944,2.726928974,81.29337411,176.3707543,2.847086069,1.701787614,6.773853836,413.2454134,2.27896479,0,4.375648027,0,0,2.387649282,1.349171344,0,1.131744326,1.439813551,1156.129651,17.19764895,10.87219557,4.541860573,17.38544446,4.129885681
0,-3.652942974,2.165963215,5.768585558,2.598707837,0.994152125,1.267974701,0.929084083,1.311784281,44.02074392,396,2.628698441,0.698141839,1.842643917,3.412907242,0.184850448,-0.55361946,2.476469496,-1.469953248,-2.613699955,-2.324950198,-2.774761337,-3.064667775,0.333390558,54.12921316,13.94296853,-1.049822124,1.163141869,131.5069027,181.2159728,2.716617567,1.607770476,6.52121347,391.4801035,1.66616705,0,4.182366794,0,2.891721983,1.489184016,2.462116732,0,2.585894707,3.334857732,1037.811196,19.60936418,12.90468245,6.196340233,18.54957642,4.702974294
0,-6.195560658,2.019160611,4.57726772,0,0,0,0,0.321847384,39.14327062,356,1.776875055,0,14.75,0.693147181,0.832909102,1.212983906,-0.510825584,1.526056283,-2.407945564,-5.298317367,-5.449140256,-3.675292141,0.28,40.06554269,32.22769899,-1.318649238,1.478003142,148.6446165,180.399479,3.262893677,2.089678049,7.272012234,463.4693298,3.491583825,0,4.109449396,0,0,2.054346352,0,0.544408745,1.714822265,2.27055314,1152.730603,20.91158204,14.52882395,8.140496315,21.40816249,4.937433135
1,-5.763978438,1.48092249,3.165089107,0,1.544797605,2.180977961,0.495440705,5.981303193,38,367,2.53807962,0.537341188,11.96566868,0.188552091,2.68938146,0.706884365,0.088163814,0.119226386,-2.018632481,-3.288091962,-0.431937473,1.805825244,0.2,16.16274809,53.23035115,-0.741632048,2.573392766,152.4,157.7866412,3.723276854,2.533813,7.797654152,511.8657227,3.161052619,2.318488495,2.318488495,0.864595589,2.101150747,1.961061954,2.711098984,2.496920705,1.643294278,2.383756253,1200.479368,21.38442499,15.07726637,8.765646589,23.57866701,9.174436545
1,-8.58815228,6.59466377,4.171556596,0.538500936,1.209900504,2.065672991,0.331021704,2.132836959,41,358,1.911631461,0.016509809,14.68878946,0.732086067,1.013504779,1.178600145,-0.280892879,1.446852359,-2.324336213,-4.984155158,-5.289118407,-3.586580552,0.28,33.89,41.88,-0.820980552,1.906575144,146.05,172.82,3.660407358,2.300388505,8.314530461,525.075847,2.282285315,1.569655805,3.822288217,0,2.822241998,1.31770484,0.389081125,1.938065634,2.18226939,3.082094134,1150.085573,20.35850057,13.61005771,6.856642942,24.2967289,4.770237805
1,-5.141226442,0.980204058,4.392468183,0.093293213,2.123868504,2.802668743,0.41066668,4.160884993,43,358,2.575130621,0.050527029,13.10358011,0.379934739,2.296496778,1.285851605,-0.211082729,0.74554248,-2.347409765,-4.151259036,-1.652603782,4.203270885,0.28,40.84,29.82,-1.427116356,1.40854497,148.97,181.35,3.728140114,2.335162897,8.494433696,536.3219745,1.3443581,2.594203346,3.866463601,0,2.753669017,1.536993384,0.698348753,2.374511511,2.238292343,3.099878265,1105.570562,20.36296843,13.92424907,7.480675452,20.51526044,6.344937853
0,-6.375105543,2.024985356,5.134990781,2.833618243,1.25889119,2.450173843,0.697440875,2.922452921,53,372,1.975929296,0.006861091,13.96282959,0.605366239,1.750115626,0.701191761,0.630964827,0.942707868,-2.021172686,-3.095552631,-3.228673718,-2.029981126,0.31,34.50796902,25.71571429,-0.935010468,1.502343249,113.2227367,175.9566609,3.364807844,2.087382793,7.733606815,484.327301,1.846188976,0,3.269614749,0.620891061,3.982813457,1.367618465,0.15881155,0,1.652306335,2.256585553,1125.912751,19.99951093,13.48596836,6.969807979,20.22300832,4.875181726
0,-5.184988681,2.383704144,4.993673909,0.715542604,1.42809149,2.223964138,1.80388083,2.105510487,48,355,1.872054809,0,14.63666725,1.501110145,2.049628404,0.693147181,1.267886049,0.857955061,-1.990207984,-3.459356296,-3.855311867,-2.381011651,0.28,40.84,29.82,-1.427116356,1.40854497,148.97,181.35,3.204388857,1.935729623,7.534123898,466.3885803,2.030803805,0,3.914598084,0.528781907,3.487598816,0,0,2.553086183,2.371559354,3.093185021,1117.358052,20.37250904,13.81610009,7.250389325,20.86585104,5.143560733
1,-4.974886949,0.615185639,3.27631995,0.130392768,1.664442973,2.376265198,0,3.96807732,53,379.5218199,2.295220777,0.259431606,11.96566868,0.188552091,2.68938146,0.706884365,0.088163814,0.119226386,-2.018632481,-3.288091962,-0.431937473,1.805825244,0.2,16.12,55.28,-0.733969175,2.574137784,152.4,158.95,3.766347348,2.311463897,8.749211329,552.6615687,2.978736289,2.615503146,3.489051795,1.06589468,1.730331755,1.882670691,1.379072431,2.339678697,1.875388118,2.367651928,1144.551827,20.78855042,14.85920115,8.922085314,20.45204812,8.406149929
0,-2.515556308,0.831168478,6.531001619,0,0,0,0,0.525749039,49.95126354,443.3700361,0.228840836,0,8.457662643,1.978487662,1.135082069,0.530230497,0.396891192,-0.573262813,-1.576775422,-0.727892981,-2.756505505,-1.955929356,0.259738267,25.17480144,33.98356498,-0.801319508,2.6409991,101.5913177,174.915713,2.483405328,1.501425063,5.846896571,378.4015319,0.964908971,0,4.598905114,0,0,0,0,0,1.425418308,1.844061936,1055.307513,17.31498442,11.38578135,5.450764653,17.00249845,4.181556617
1,-5.419247349,4.772318882,4.85767014,0.878983679,0.946806276,2.091690164,0.332439973,0.291974153,43,372,2.711852989,0.073302819,11.77982206,0.375286588,1.08304573,0.882672788,-0.154892781,0.699940935,-2.161476857,-3.70764601,-5.362142542,2.152182965,0.28,39.97492958,29.7164507,-1.28562087,1.4445832,148.5332958,175.9500845,3.352488995,2.07523489,7.715441704,483.5311584,3.491372762,0,3.353603684,1.653522186,3.031017844,1.477113035,1.089178256,2.5069621,1.702573353,2.316957037,1152.262396,20.56371696,13.99782541,7.427092173,23.10775469,5.674650913
0,-2.704712976,0.793897084,5.702025284,0.477172118,0.109918457,0.192165037,0.134115754,1.768580826,48.94784173,420,1.973876801,0.03325386,6.833312594,2.401409027,1.052899817,0.299060235,1.096290854,-0.19200922,-1.250394769,-1.30517916,-3.301536145,-2.268347825,0.271366906,19.21402878,33.15432734,-0.493559479,2.830894746,113.3923741,149.7956475,3.973284881,2.507373581,8.991164942,572.4569411,1.268061584,0,4.563223458,0,0.520847182,0.383646061,0.87666706,0,2.909099643,3.751615601,1067.911381,17.58031005,11.48300473,5.379463344,17.33654161,4.568253385
1,-4.922261845,1.203872799,4.917116868,1.640291926,1.26015819,2.515024072,0.489496652,3.574122942,40,372,1.6740547,0.464693794,14.94166756,0.875468777,1.042041951,1.33894068,-0.097061681,1.276758485,-2.002480464,-3.989984547,-4.909659377,-7.363461604,0.28,33.89,41.88,-0.820980552,1.906575144,146.05,172.82,3.278562554,2.05963427,7.443283946,470.3978496,2.747376807,1.298701462,3.650398675,0.317023549,3.420226472,1.531209882,1.592671439,1.902421654,1.79016364,2.382852119,1125.411393,20.70374482,14.19560515,7.683149196,20.75856895,6.099051732
1,-4.949431076,0.916290732,3.379434061,0,2.167646295,2.589491409,0,4.72226123,53,391,1.440592485,0.02661501,12.07551031,0.2619967,2.536093683,0.736691917,0.12717971,0.213863169,-1.87414871,-2.741186277,-0.422974936,1.892786133,0.211813891,18.65910991,48.66356035,0.573479362,2.471542857,152.4,141.8204653,3.774730928,2.329056358,8.72532774,553.4061495,3.092788002,3.12884635,3.169334198,0,2.055471443,2.312849162,0.909660574,2.863375415,1.385880236,1.860153585,1138.316318,20.7819956,14.72806671,8.67241011,20.42997211,8.44376098
0,-6.714650405,5.745640732,6.230814242,0.292196753,0.303395078,0.426361391,0.276877304,0.842799386,39.80429864,396,1.536576937,0.231554535,5.887435144,2.519281211,0.694613692,0.314736823,0.622216442,-0.924980166,-1.723490063,-1.367271697,-3.000739911,-1.457000844,0.291919306,32.09919683,30.47228507,-0.625432149,2.077363592,132.4889932,160.8630204,2.870454606,1.725499444,6.794696492,416.6191577,1.688575233,0,4.370134941,0,1.513916549,1.831192868,2.099783757,0,1.515382031,1.98252979,1146.285656,18.35406293,11.676256,4.993916724,21.51529422,3.38629177
1,-5.37534313,1.429353851,4.894021735,1.130360987,1.059133478,1.137626198,0.462922163,0.571488843,45,358,2.916809153,0.129895759,14.13082364,1.419268331,1.959681637,0.549577353,1.274731119,0.941494203,-1.936738655,-3.017331261,-3.536913433,-2.398370486,0.41,29.94,15.57,-0.891598119,1.566530411,107.44,181.58,3.356226683,2.069993734,7.753301144,475.6841431,2.58460601,0,4.147222622,0,2.547427007,2.25637225,1.076872302,0,2.632831241,3.484589442,1109.150687,19.83325777,13.21312642,6.582994119,21.08973188,4.938742675
0,-3.985521548,0.665261977,5.305640742,0.931558204,0.526093096,1.362946997,0.244453338,1.570941324,55.59358974,372,2.050697085,0.188711355,14.5,0.810930216,1.348073124,1.085189281,0.058268854,1.193922454,-2.120263561,-4.605170186,-5.449140256,-3.675292141,0.28,40.84,29.81669231,-1.427116356,1.40854497,148.97,181.35,3.251666493,2.008620503,7.505519226,467.7645444,3.494173838,0.120627988,3.791736839,1.812901906,2.731699952,1.027786236,1.306251653,0,2.635067308,3.486502096,1115.514326,19.86553439,13.41092386,6.948093082,18.83658417,4.992147509
0,-4.178961717,1.931811225,5.817892869,0,0.006984895,0.018519048,0.147452731,0.476359357,41,349,0.034146604,0,9.183759572,1.226044529,1.231951262,0.639336289,0.515224375,-0.461230979,-1.724014494,-1.259050915,-2.75487315,1.644526527,0.319976636,19.16814252,28.92978972,-0.117006468,2.108569256,90.22739486,157.158236,3.199021959,1.983945013,7.359839773,470.5755774,2.478460686,0,4.354279566,0,0.05676893,2.576386223,0,0,1.860720483,2.272477732,899.4497175,18.0206823,11.29019222,4.552578574,17.77713776,3.018312979
1,-9.115030192,3.834688294,2.087831649,0,1.858814981,2.528820634,0.663685148,5.421914887,37,367,2.521969651,0.40975696,10.90991626,-0.16072791,1.89913999,0.822955736,-0.094162938,0.507795597,-2.06302778,-3.670939973,-0.557038549,2.385665126,0.25466129,19.2596129,54.60987097,-0.767384194,2.48296929,152.4,96.52096774,3.731976424,2.581447909,7.673978103,506.5728184,3.318283172,3.207194965,0.394654192,0,0.149531734,1.678000584,2.25637225,3.614399204,2.699607123,3.512837533,1206.295733,21.57400644,15.34292119,9.109667613,23.56429616,9.491767062
0,-4.434877352,2.441128902,5.746730208,2.915217757,2.356113085,2.56011705,4.535984766,2.418061811,40,354,2.803932705,0.779287783,7.648238641,1.824037806,0.971088525,0.46942552,0.644343678,-0.556318588,-1.636987794,-1.073767623,-3.088373161,-1.848562895,0.342311321,19.12037736,30.00950809,-0.068723366,2.196211786,86.3083558,163.046442,3.000417197,1.82770528,7.013187465,447.3941713,0.962124406,0,2.569706839,0,4.389277909,0,2.046213618,0,1.856440551,2.427408013,873.2473811,18.82252492,11.88189167,4.93365883,18.68855328,2.924972328
0,-4.5500042,1.571736045,5.223838821,1.610669819,0.699291593,1.882178405,0.409565575,3.393334081,46,327,3.580083805,0.641772787,14.49058501,1.624533868,2.133105674,0.581476652,1.323379322,0.898350804,-1.900780516,-3.281086311,-3.853250309,-0.736439096,0.28,40.84,29.82,-1.427116356,1.40854497,148.97,181.35,3.564708345,2.336250616,7.771387269,504.9970824,2.896090693,0,3.841785688,2.051512766,2.88324145,0.654665794,2.2155457,0,3.54929791,4.343840044,1129.918671,20.79499737,14.23322125,7.662444866,19.90288654,6.232750438
0,-3.876027198,2.429305846,6.372923861,0,0,0,0,0.130556242,44,445,0.750799753,0.043412493,8.118395539,0.769796657,0.952393518,0.507966705,0.362375849,-0.502399421,-1.680323928,-1.162071757,-3.410887631,-1.630579974,0.281793705,16.92543421,38.3860182,-0.541202735,2.780249152,82.27356845,176.5157831,2.407725089,1.443872687,5.710803956,356.0761454,0.627115952,0,4.571766725,0,0,0.173625022,1.440630991,0,1.549068214,2.187963022,1024.34698,17.67803569,11.20434865,4.723302051,18.53819782,2.793375966
1,-5.233666977,0.561328606,3.961540269,0,2.598484799,3.253729571,0,4.345103876,46,351,1.769154306,0.232152306,12.1968783,0.460079708,1.43281606,0.812900235,0.264370388,0.526850078,-1.970955032,-3.389898752,-0.357535095,2.251882697,0.2,16.12,55.28,-0.733969175,2.574137784,152.4,158.95,3.854828504,2.424437664,8.750149556,558.6067321,2.681655568,3.459347159,3.008470855,0,2.684053593,2.149001305,1.528827991,1.975239792,1.515198484,2.208663453,1097.857221,20.45045105,14.14594154,7.83803544,22.03948367,8.284179723
1,-4.042611874,0.588897159,4.300189109,1.278226538,1.358033774,2.014798358,0.308269321,3.742661486,43.38854003,355,3.5826513,0.357773241,13.6023269,0.323671983,1.860700402,1.299462455,-0.33976335,1.001135106,-2.192142094,-3.425244428,-1.48059163,0.747235613,0.28,33.89,41.88,-0.820980552,1.906575144,146.05,172.82,3.54340191,2.257394625,7.9416518,505.5612659,2.747250788,1.894841095,4.072308674,0,2.706164594,1.519825754,1.670930197,0.1791769,3.125254724,3.985971268,1150.428514,20.61333509,14.18748865,7.756838042,20.55198628,4.973096481
1,-6.950297502,6.063136161,6.209492647,1.130853147,1.339864359,1.51954216,0.754905375,1.736738978,43.8731569,445,3.134088322,0.16307643,2.9787598,3.462773716,0.658404511,-0.426066014,0.934424735,-1.119931312,-1.482582674,-0.984748007,-2.904924724,-2.498242547,0.267973535,18.64150284,35.00737618,-0.357174663,2.561741659,96.95067108,165.0930038,2.775356652,1.660612816,6.595864265,408.0948766,0.79291553,0.834797698,4.252510933,0,2.917004077,1.344309908,1.774279285,0,2.128520419,2.807664186,996.7517969,18.41915594,11.58602725,4.74573275,21.6124609,2.966391615
0,-4.045215027,0.148420005,4.991700454,1.477227457,0.440433706,1.505131276,0.314022489,1.439256687,47.0118624,428.9822064,2.692072741,0.582897972,13.96282959,0.605366239,1.750115626,0.701191761,0.630964827,0.942707868,-2.021172686,-3.095552631,-3.228673718,-2.029981126,0.41,29.94,15.57,-0.891598119,1.566530411,107.44,181.58,3.357826753,2.044486302,7.844452399,474.5417637,0.932995038,0,4.078662733,1.855890137,2.861556715,0,2.079293251,0,2.283150209,3.17553099,1104.117642,19.83854473,13.37163415,6.902225766,20.29421188,5.25238399
0,-8.872440583,3.315530555,4.769031243,0,0,0,0,1.7781212,41.82157676,372,1.857741906,0,14.62460508,1.315120716,1.649596145,0.947192689,0.747178893,1.328390618,-2.137692144,-3.954742998,-4.403941664,-1.195167779,0.280082988,38.86410788,29.55356846,-1.088867395,1.386200996,149.439668,164.3844398,3.402001143,2.12212038,7.775416374,489.276947,2.84389565,0,3.768698709,0,0,3.544141459,0,1.638875852,1.341113553,1.819855369,1156.33151,20.64534337,14.00955929,7.367180892,21.74025432,5.293219691
0,-3.634460211,0.649717623,6.136923332,3.554895641,1.89535061,3.121353173,2.19845513,3.245784404,36.02744063,349,2.822222073,0.550756456,8.79460907,0.395527884,1.030524725,0.666123801,0.310039535,-0.629220673,-1.987365729,-1.906369322,-3.139371701,-1.756355635,0.302907652,18.26,32.64866491,-0.020202707,2.276241118,74.8,175.41,3.680971053,2.20488172,8.732956722,556.270477,0.794674502,0,3.880338991,0,3.873781232,0.314367678,1.57944102,0,2.090053366,2.757789005,977.7984714,17.41107794,10.98429644,4.55317622,17.54746446,4.09455856
1,-9.115030192,2.377878077,0.544779346,0.216148634,1.741020607,2.461570416,0,5.00937504,53,377,2.641289635,0.119152369,8.996044159,-0.186329599,0.792992533,0.737164025,-0.328504027,0.648138311,-2.302585083,-3.912023005,-0.105360542,2.774608114,0.045801609,16.12,55.28,-0.733969175,2.574137784,152.4,158.95,3.754510483,2.294983437,8.753786274,550.9813901,0.393779582,1.008916346,0.528892002,0,1.675817901,0.906050815,0.496786516,0.216148634,2.993417089,3.51330104,1145.81709,20.28358097,14.86791246,9.449111601,21.32675104,8.484324178
1,-4.460772051,1.711272218,5.130851161,1.533864036,0.947885097,1.425633776,0.332938664,1.380532863,46.98258075,492.4912904,2.094215664,0.389039151,14.34993038,1.673136476,2.292490263,0.452843738,1.473580902,0.736993594,-1.798729203,-3.539978151,-3.44392588,-0.167286085,0.325944529,29.78903771,29.18433452,-1.083861146,1.709981059,131.354069,174.4557754,3.560913734,2.152095576,8.371123492,500.7028942,2.948578264,0,3.819092201,0,3.06477137,2.60753228,1.679573375,0,2.181566462,2.895077607,1128.583023,19.7062698,13.37142829,7.029790648,19.30330693,4.489368861
1,-7.882178428,1.923226232,0.315150183,0,0.113781618,0.251079493,0.012605208,2.740060742,52,391,0.925013914,0.014690715,10.98156714,0.665082626,1.210664713,0.79999469,0.117989772,0.61333103,-1.978649549,-3.082151818,-0.73370274,1.984284769,0.250782241,3.333382664,80.83820296,-0.882512514,3.728970357,152.4,71.49334038,3.761162996,2.319538355,8.698877335,550.8999634,3.153169603,0.49118366,0.721288693,0,0,0,0.819118354,3.777488392,2.754917817,3.317547672,1168.886898,19.96352095,15.11644737,10.26358981,23.44664772,11.06749696
1,-9.115030192,7.34982229,5.925090209,0,0,0,0,0.584392036,45,445,4.074690552,2.636196097,2.231614113,3.619084528,0.311036442,-0.586488949,1.007994817,-1.230337283,-1.680456058,-1.77156282,-3.528462733,-2.268289981,0.2548,23.46,28.264,-0.162518929,1.915450942,151.25,127.63,2.641496897,1.581755996,6.27425909,386.3616028,0,0,3.295836866,0,0,0,4.317488114,0,1.687551214,2.338298947,1001.848191,18.7805188,12.18560169,5.588160057,22.60390647,3.153345917
0,-9.115030192,6.23028064,5.569026647,0,0,0,0,2.619563529,54,359,1.263665864,0,14.75,0.693147181,0.832909102,1.212983906,-0.510825584,1.526056283,-2.407945564,-5.298317367,-5.449140256,-3.675292141,0.28,40.84,29.82,-1.427116356,1.40854497,148.97,181.35,3.012827635,1.883276582,6.882865906,436.7579041,3.002232838,0,4.280884263,0,0,1.827350414,0,0,2.85016617,3.614118182,1141.776701,19.79097036,13.30947517,6.825863544,23.09383671,3.655560703
1,-4.839176272,1.569657042,4.768876598,0.419916621,1.195186723,1.771459602,2.185575927,1.53055368,42.99533095,355,2.609119465,0.256473668,15.20928025,0.829930108,1.37883034,1.122101384,0.580514892,1.328522301,-2.183905277,-1.808291737,-4.985218164,-3.675292141,0.280118099,40.7763142,29.70692667,-1.419347697,1.406836519,148.7980143,180.6986679,3.267486368,1.978532698,7.666105654,475.224762,3.382820269,0.335215906,3.568646462,2.331842535,2.708526148,1.53747835,1.25648343,1.722835258,1.966321348,2.704516046,1128.653934,20.40318658,13.84971381,7.291352586,20.84333102,4.297677191
0,-4.471222505,2.162748148,5.362535524,0,0,0,0,0.596460331,51,505,5.150347233,0,25.79999924,2.451436,1.244154602,-1.187443479,0.488580012,1.241090528,-2.995732254,-4.206394066,NA,NA,0.3,33.36,25.64,-0.634878272,1.184789985,128.77,104.85,3.287601471,1.991323471,7.725829124,472.6058655,4.615120517,0,0,0,0,0,0,0,2.181758693,2.828466045,1124.582275,20.36037254,13.58671665,6.804111004,18.91188698,4.253005892
0,-4.161046702,0.710004298,5.220295243,0.157458398,0.573742777,0.97329755,1.171810343,0.588610054,51.99351978,380,2.344334412,0.440101573,14.38593767,0.232660167,1.671418516,1.018480571,0.519283799,0.695748467,-1.983906449,-1.021317003,-2.948602573,-2.086512973,0.43,40.6,14.23,-1.049822124,1.16938136,146.55,168.4,3.251971618,1.992710469,7.554560564,468.2516397,3.495225165,0,3.636831944,0.598041618,2.368955156,2.67221801,1.960805482,0,1.738100361,2.377213913,1111.305628,20.12793003,13.67285742,7.212401063,20.24297395,5.485592916
